Titre source;Exemples cités;Date_stat;Type;Date;Citations
Le Politique (1576); Macaire et Lactance Firmian vivent sous Constantin;321; Antiquité classique; IVe siècle;" ""vivoyent **Macaire**, evesque de Jerusalem, le docteur **Lactance Firmian** [57]"""
Le Politique (1576); Paphuntius et Spiridion vivent sous Constantin;325; Antiquité classique; IVe siècle;" ""**Paphuntius**, eues que de Thebes en Egypte, **Spiridion** evesque en Cypre [57]"""
Le Politique (1576); Athanase vit sous Constantin;331; Antiquité classique; IVe siècle;" ""**Athanase** le grand evesque d'Alexandrie, lesquels on ne trouve avoir jamais presché [58]"""
Le Politique (1576); Sapores subit la révolte des Armeniens;337; Antiquité classique; IVe siècle;" ""les **Armeniens**, avec l'aide des armes Romaines secouerent le joug de **Sapores** [59]"""
Le Politique (1576); Denis à Siracuse prend l'avancement par calomnie;-343; Antiquité classique; IVe siècle av. J.-C.;" ""le peuple contre les nobles, & par calomnie ont pris avancement, comme **Denis** à **Siracuse** [21]"""
Le Politique (1576); Justine calomnie Ambroise vers l'Empereur;386; Antiquité classique; IVe siècle;" ""**Justine** mere de Valentinian... elle le calomnia vers l'Empereur son fils... S. **Ambroise** [60]"""
Le Politique (1576); Cyrille et Ambroise vivent sous Theodose;390; Antiquité classique; Ve siècle;" ""ne se trouve point que S. **Cyrille** evesque d'Alexandrie, S. **Ambroise** Evesque de Milan [58]"""
Le Politique (1576); Atticus suggère de garantir la persécution;408; Antiquité classique; Ve siècle;" ""garentir de persecution... à la suggestion & requeste d'**Atticus** Evesque de Constantinople [58]"""
Le Politique (1576); Abdas fait rompre un temple du feu;420; Antiquité classique; Ve siècle;" ""Evesque Chrestien, nommé **Abdas** Persan, lequel fit rompre un temple du feu sacré [61]"""
Le Politique (1576); Augustin réfute l'autorité tyrannique;420; Antiquité classique; Ve siècle;" ""sainct **Augustin** au 19. liv. de la cité de Dieu... le refute, monstrant que tels appellent droit, ce qui peut estre dit tort [26]"""
Le Politique (1576); Varanes tourmente les Chrétiens en Perse;421; Antiquité classique; Ve siècle;" ""Chrestiens residens en Perse estans tourmentez par **Varanes** leur Roy [58]"""
Le Politique (1576); Theodorie tourmente les Chrétiens;526; Antiquité classique; VIe siècle;" ""**Theodorie** Roy des Ostrogots, qui estoit Arrien, commença par despit à tourmenter les Chrestiens [40, 41]"""
Le Politique (1576); Justinian commande que son décret soit équitable;530; Antiquité classique; VIe siècle;" ""**Justinian** commande que le decret qui proviendra de luy ne soit point receu, s'il n'est selon equité [29]"""
Le Politique (1576); Isocrates donne des préceptes à Nicocles;-374; Antiquité classique; IVe siècle av. J.-C.;" ""suyvant le precepte d'**Isocrates** à **Nicocles**, fait quant à la remuneration ses sujets [6]"""
Le Politique (1576); Diotogene interprète l'énigme de la loi;je ne sais pas; Antiquité classique; Antiquité;" ""Un sien disciple nommé **Diotogene**, est comme interprette de cest enigme [34]"""
Le Politique (1576); Isdigerdes persécute les églises de ses pays;420; Antiquité classique; Ve siècle;" ""dont par despit **Isdigerdes** se mit à persecuter toutes les eglises de ses pays [62]"""
Le Politique (1576); Christienne subit la déposition du Dannemarch;1533; Contemporain à l'auteur; 1533;" ""**Christienne** Roy de **Dannemarch**... fut depossedé de l'un & l'autre Royaume [52]"""
Le Politique (1576); Marie Royne d'Escosse subit la prison;1568; Contemporain à l'auteur; XVIe siècle;" ""**Marie** Royne d'**Escosse** estaut chargée de la mort de son mari a esté constituee prisonniere [53]"""
Le Politique (1576); Paul Emile recite l'histoire de Justin;1569; Contemporain à l'auteur; 1569;" ""**Paul Emile**, au premier livre de son histoire, recite, qu'un Empereur **Justin** chassa tous les Arriens [40]"""
Le Politique (1576); Justin viole la foi jurée aux Bulgarois;708; Haut Moyen Âge; 192;" ""**Justin** second fils de Constantin... pour avoir violé la foy solennellement juree aux **Bulgarois** [49]"""
Le Politique (1576); Pelagius et Gregoire vivent sous Justin;579; Haut Moyen Âge; VIe siècle;" ""De ce temps la vivoit **Pelagius** Evesque de Rome, & le grand **Gregoire** [59]"""
Le Politique (1576); Clotaire second fait mourir Brunechilde;613; Haut Moyen Âge; VIIe siècle;" ""**Clotaire** second du nom, Roy de France... fit mourir **Brunechilde** sa tante [51]"""
Le Politique (1576); Heracleonas est fait Empereur;641; Haut Moyen Âge; 641;" ""**Martine** pretendoit par là de faire regner apres elle **Heracleonas** [9]"""
Le Politique (1576); Martine subit la coupe de la langue par le Sénat;641; Haut Moyen Âge; 641;" ""L'Imperatrix **Martine**... Elle fut condamnee par le **Senat** à avoir langue coupee [9]"""
Le Politique (1576); Pyrrhus subit la mort pour son conseil;641; Haut Moyen Âge; 641;" ""& **Pyrrhus** Evesque, qui avoit donné le conseil & les moyens de ce faire, mis à mort [49]"""
Le Politique (1576); Theodoric subit la déposition et devient moine;670; Haut Moyen Âge; VIIe siècle;" ""**Theodoric** Roy de France, fils de Clovis fut fait moine, pour ce qu'il ne valoit rien [50]"""
Le Politique (1576); Irene conspire contre la liberté de l'Orient;801; Haut Moyen Âge; 801;" ""**Irene** Imperatrix & putain... pour avoir conspiré contre la liberté de l'Empire d'Orient [49]"""
Le Politique (1576); Boson subit l'alliance des Autunois avec Louys;879; Haut Moyen Âge; IXe siècle;" ""**Boson** roy de Bourgogne... ceux d**Autun**... s'allierent de **Louys** & Carloman [53]"""
Le Politique (1576); Charles le gros subit la déposition;880; Haut Moyen Âge; 880;" ""**Charles le gros**, fils de Louys Roy de Germanie... fut deposé pour sa nonchalance [50]"""
Le Politique (1576); Ordonius fait mourir quatre Comtes;889; Haut Moyen Âge; 889;" ""**Ordonius** fils d'**Alphonse** troisiesme, Roy de Castille... les fit mourir [51]"""
Le Politique (1576); Sombelaus subit la déposition du Royaume;1245; Moyen Âge tardif; 1245;" ""**Sombelaus** Roy de cades Bohesme... pour avoir voulu usurper choses indeues fut deposé [52]"""
Le Politique (1576); Birguis tue ses deux frères;1315; Moyen Âge tardif; 1315;" ""**Birguis** Roy de Suede... covia ses deux freres a un festin, & les tua tous deux [53]"""
Le Politique (1576); Barthole définit le rebelle;1350; Moyen Âge tardif; XIVe siècle;" ""Item selon **Barthole**, le rebelle est celuy qui se veut soustraite de l'obeissance [42]"""
Le Politique (1576); Sigismond subit la déposition pour sa cruauté;1388; Moyen Âge tardif; 1388;" ""**Sigismond** Roy de Hongrie... pour avoir esté cruel & mauvais administrateur, fut deposé [7]"""
Le Politique (1576); Richard second subit la déposition par son peuple;1399; Moyen Âge tardif; XIVe siècle;" ""**Richard** second Roy d'Angleterre fut deposé & puni par son peuple [7]"""
Le Politique (1576); VVenceslaus subit la déposition pour sa lacheté;1400; Moyen Âge tardif; XVe siècle;" ""**VVenceslaus** Empereur, fils de l'Empereur Charles quatriesme, pour avoir esté lasche [50]"""
Le Politique (1576); Boleslaus tue l'Evesque de Cracovie;1501; Moyen Âge tardif; 1501;" ""**Boleslaus** Roy de Pologne... estant repris par l'Evesque de **Cracovie**, il le tua par despit [7]"""
Le Réveille-matin (1574); Cain tue Abel par trahison;-3875; Antiquité biblique; Antiquité;" ""le massacre le plus barbare... dés que Cain en trahison tua son frere Abel le juste"""
Le Réveille-matin (1574); Noé sauve l'Église du déluge;-2348; Antiquité biblique; Antiquité;" ""apres avoir mesprisé... les admonitions de ce bon patriarche Noé, fut submergé"""
Le Réveille-matin (1574); Sages femmes désobéissent à Pharao;-1571; Antiquité biblique; Antiquité;" ""L'edict de Pharao... Les sages femmes n'y obeissent point: elles en sont louees"""
Le Réveille-matin (1574); Josué tue trente et un rois;-1451; Antiquité biblique; Antiquité;" ""Josué, ayant sans aucune humanité tué trente un Roy, est loué"""
Le Réveille-matin (1574); David règne sur la maison d'Isaï;-1010; Antiquité biblique; Antiquité;" ""comme les vieux Israelites à la maison de Isai pour David, Salomon, Josias & semblables autres bons Roys qu'ils ont receu"""
Le Réveille-matin (1574); Salomon est un bon roi pour Israël;-951; Antiquité biblique; Antiquité;" ""les vieux Israelites à la maison de Isai pour David, Salomon, Josias & semblables autres bons Roys qu'ils ont receu"""
Le Réveille-matin (1574); Achab est trompé par un esprit de mensonge;-860; Antiquité biblique; Antiquité;" ""au lieu d'un diable qu'il employa quand il voulut tromper Achab, n'ait employé ces deux que scavez, Monluc l'évesque & Lansac"""
Le Réveille-matin (1574); Lobna se retire de Joram le corrompu;-848; Antiquité biblique; Antiquité;" ""Lobna ville sacerdotale en Juda voyant cela, se retira de luy (Joram) pour ne plus estre sous la main"""
Le Réveille-matin (1574); Jehu détruit la race d'Achab et Jezabel;-841; Antiquité biblique; Antiquité;" ""Qu' Achab & Jezabel sa semme... furent destruits, eux & toute leur race, par Jehu"""
Le Réveille-matin (1574); Ozias est frappé de lèpre par le Seigneur;-750; Antiquité biblique; Antiquité;" ""Le roy Ozias ayant voulu usurper l'office de Sacrificateur... fut frappé de lepre"""
Le Réveille-matin (1574); Sennacherib est poursuivi par l'Ange;-701; Antiquité biblique; Antiquité;" ""Envoye ton Ange Seigneur, l'Ange que tu envoyas contre ce Sennacherib"""
Le Réveille-matin (1574); Josias est un bon roi pour Israël;-625; Antiquité biblique; Antiquité;" ""les vieux Israelites à la maison de Isai pour David, Salomon, Josias & semblables autres bons Roys qu'ils ont receu"""
Le Réveille-matin (1574); Daniel démasque les vieillards de Susanne;-600; Antiquité biblique; Antiquité;" ""perissent parmi les faux vieillards de Susanne. Suscite ton Daniel, Seigneur"""
Le Réveille-matin (1574); Nabuchodonosor paît l'herbe comme les bœufs;-570; Antiquité biblique; Antiquité;" ""image de ce grand Nabuchodonosor... Qu'on le paisse d'herbe comme les bœufs"""
Le Réveille-matin (1574); Judith décapite Holoferne pour la délivrance;-450; Antiquité biblique; Antiquité;" ""ou suscite une Judith contre cest Holoferne, pour la delivrance de ta Bethulie"""
Le Réveille-matin (1574); Jésus fuit en Égypte pour eschapper à Hérode;-4; Antiquité biblique; Ier siècle;" ""ton Fils unique (Jésus)... fuyant de nuict... pour eschapper les mains d'Herode"""
Le Réveille-matin (1574); Saint Pierre pleure son reniement;30; Antiquité biblique; Ier siècle;" ""touche leur le cœur comme tu fis à Pierre te reniant"""
Le Réveille-matin (1574); Gamaliel conseille de laisser les Apostres en paix;35; Antiquité biblique; Ier siècle;" ""le Conseil vaut mieux, que Gamaliel donna jadis, lors qu'on pousuivoit les Apostres: c'est de laisser ces gens en paix"""
Le Réveille-matin (1574); Numa légifère pour les Romains;-694; Antiquité classique; Antiquité;" ""ou comme aux Sabins les Romains, pour Numa leur legislateur, Les Spartains aux deux familles des Agiades"""
Le Réveille-matin (1574); Cambyses fait écorcher un juge inique;-525; Antiquité classique; VIe siècle av. J.-C.;" ""le fils de ce juge inique, que Cambyses fit escorcher pour orner le siege judicial"""
Le Réveille-matin (1574); Brutus fait mourir ses propres enfans;-509; Antiquité classique; VIe siècle av. J.-C.;" ""jusques à la que Brutus fit mourir ses propres enfans"""
Le Réveille-matin (1574); Aristides juge le conseil de Themistocles injuste;-479; Antiquité classique; Ve siècle av. J.-C.;" ""Ils esleurent... Aristides le plus juste, auquel apres qu'il leur eut rapporté que le conseil de Themistocles estoit... tres-injuste"""
Le Réveille-matin (1574); Themistocles est reçu par le roy des Perses;-465; Antiquité classique; Ve siècle av. J.-C.;" ""Themistocles fut receu par le roi des Perses... jamais ne voulut violer l'Azyle"""
Le Réveille-matin (1574); Lysandre tue huit cents Milesiens;-405; Antiquité classique; IVe siècle av. J.-C.;" ""Lysandre colonel des Lacedemoniens, ayant sous couleur d'amitié, fait venir à foy huict cens Milesiens, les fit tous tailler"""
Le Réveille-matin (1574); Pausanias est châtié par les Ephores;-395; Antiquité classique; Ve siècle av. J.-C.;" ""A ceux-cy estoit loisible de condamner & chastier les Rois... comme tu scay qu'il avint à Pausanias"""
Le Réveille-matin (1574); Manlius Capitolinus est jeté du haut du Capitole;-384; Antiquité classique; IVe siècle av. J.-C.;" ""ne laisserent pas pourtant de le condamner & jetter apres du haut en bas du mesme Capitole... ce seul Manlius Capitolinus"""
Le Réveille-matin (1574); Philippe de Macedoine meurt par un sujet;-336; Antiquité classique; IVe siècle av. J.-C.;" ""L'exemple de la mort de Philippe, pere d'Alexandre, suffira pour tous"""
Le Réveille-matin (1574); Cleomenes conspire contre Ptolomee;-219; Antiquité classique; IIIe siècle av. J.-C.;" ""Cleomenes roy de Sparte receu à refuge par Ptolomee... ayant apres conspiré contre luy"""
Le Réveille-matin (1574); Galbe vend les peuples de trois cités;-56; Antiquité classique; Ier siècle av. J.-C.;" ""Servie Galbe, ayant convoqué & assemblé le peuple de trois citez de Portugal... l'autre partie vendit"""
Le Réveille-matin (1574); Commode tue son favori Julian;183; Antiquité classique; IIe siècle;" ""Antonin Commode... entre les autres, Julian gouuerneur d'une province, qui estoit son plus favorit... fut par luy traitreusement tué"""
Le Réveille-matin (1574); Caracalla massacre la jeunesse d'Alexandrie;215; Antiquité classique; IIIe siècle;" ""Antonin Caracalle, estant arrivé en Alexandrie... fit semblant de vouloir voir la monstre des jeunes gens... les fit tous mettre en pieces"""
Le Réveille-matin (1574); Constantin range par armes Licinius;324; Antiquité classique; IVe siècle;" ""Constantin sert de bon exemple qui rengea par armes Licinius à laisser en paix les chrestiens"""
Le Réveille-matin (1574); Prince de Scythie enseigne l'union par des baguettes;je ne sais pas; Antiquité classique; Antiquité;" ""l'histoire de ce bon vieux Prince de Scythie... leur commanda de rompre... un fagot de chenevotes"""
Le Réveille-matin (1574); Quintus Fabius marche sous les ordres de son frère;je ne sais pas; Antiquité classique; IVe siècle av. J.-C.;" ""Quintus Fabius ayant esté Consul marcha gayement sous son frere Mareus Fabius"""
Le Réveille-matin (1574); Trysus est mis en pièces par son peuple;je ne sais pas; Antiquité classique; Antiquité;" ""ce qui avint à Trysus ce tyran insigne... peuple ne se pouvant plus contenir... mit le tyran infame en mille pieces"""
Le Réveille-matin (1574); Machiauelli conseille de tenir les sujets désunis;1513; Contemporain à l'auteur; XVIe siècle;" ""que partant l'opinion de Machiauelli (que le çonseil du Roy sembloit suyvre, tenant ses sujets desunis) estoit une pernicieuse heresie"""
Le Réveille-matin (1574); Luther et Bucer manifestent la lumière;1529; Contemporain à l'auteur; XVIe siècle;" ""La lumiere de l'Evangile commençant par la voix & les escrits de Luther, Bucer, Zvingle, Ecolampade"""
Le Réveille-matin (1574); François premier combat les luthériens;1540; Contemporain à l'auteur; XVIe siècle;" ""aussi en France par le moyen de François premier s'y opposa fort & ferme pour en empescher le cours"""
Le Réveille-matin (1574); Merindol subit l'arrêt du Parlement;1540; Contemporain à l'auteur; 1540;" ""Ceux de Merindol en Provence furent par arrest du parlement de Provence en l'an 1540. condemnez comme Lutheriens"""
Le Réveille-matin (1574); Opede poursuit les gens de Cabrieres;1545; Contemporain à l'auteur; 1545;" ""ceux des Cabrieres surent poursuyvis à feu & à sang par le seigneur d'Opede premier president"""
Le Réveille-matin (1574); Poulain aide au massacre en Provence;1545; Contemporain à l'auteur; 1545;" ""le seigneur d'Opede premier president... assisté du Capitaine Poulain qu'on appelle le Baron de la garde"""
Le Réveille-matin (1574); Henry second succède à la couronne;1547; Contemporain à l'auteur; 1547;" ""François premier decedé la mesme poursuyte fut faite sous Henry second, qui luy succeda à la couronne"""
Le Réveille-matin (1574); Charles le quint s'oppose à la doctrine;1550; Contemporain à l'auteur; XVIe siècle;" ""Le Pape (tout ainsi qu'en Alemagne par ses menees, & par les armees & moyens de Charles le quint, aussi en France)"""
Le Réveille-matin (1574); Pape tolère les Juifs à Rome;1555; Contemporain à l'auteur; XVIe siècle;" ""vous scavez comme c'est qu'il souffre les Juifs, avec leurs synagogues en toutes terres, & pays qui sont de son obeissance"""
Le Réveille-matin (1574); Anne du Bourg souffre la mort par le feu;1559; Contemporain à l'auteur; 1559;" ""de voir brusler A. du Bourg l'un de ses conseilliers au parlement de Paris: au milieu des mariages"""
Le Réveille-matin (1574); Mongomery blesse le roi Henry;1559; Contemporain à l'auteur; 1559;" ""estant blessé en l'œil d'un coup de lance, que le seigneur de Mongomery luy donna... le Roy Henry mourut"""
Le Réveille-matin (1574); Savoye protège les pasteurs de sa terre;1559; Contemporain à l'auteur; XVIe siècle;" ""L'exemple aussi de monseigneur de Savoye... comme il le faict en ses troys bailliages de Tonon, de Ges, & Terny"""
Le Réveille-matin (1574); Antoine de Bourbon convoite la Sardaigne;1560; Contemporain à l'auteur; XVIe siècle;" ""atirerent à eux Antoine de Bourbon, luy promettans de luy faire rendre par le Roy d'Espagne le royaume de Navarre"""
Le Réveille-matin (1574); Belieure accuse le prince de Condé;1560; Contemporain à l'auteur; XVIe siècle;" ""l'ambassadeur du Roy vers les Suysses, monsieur Belieure, leur donnoit à entendre, que le prince de Condé vouloit faire tuer le Roy"""
Le Réveille-matin (1574); Catherine de Médicis entretient la discorde;1560; Contemporain à l'auteur; XVIe siècle;" ""la Royne mere (Catherine) se doutant... usa de se moyen de desunion, prestant sa conscience & authorité aux deux partis"""
Le Réveille-matin (1574); Condé présente la supplication à Amboise;1560; Contemporain à l'auteur; 1560;" ""Loys de Bourbon prince de Condé, s'estoit chargé de les presenter au Roy, qui pour lors estoit à Amboise"""
Le Réveille-matin (1574); François second laisse le gouvernement à Lorraine;1560; Contemporain à l'auteur; 1560;" ""le mesme feu contuinua souz François second... tout le gouvernement tomba aussi tost entre les mains de messieurs de Lorraine"""
Le Réveille-matin (1574); Marchant Luquois trompe le Cardinal de Lorraine;1560; Contemporain à l'auteur; 1560;" ""rencontra un jeune marchant Luquoys catholique qui s'en alloit en cour... pour faire un scorne à monsieur le Cardinal de Lorraine"""
Le Réveille-matin (1574); Saint André reçoit les biens des luthériens;1560; Contemporain à l'auteur; XVIe siècle;" ""confisquez & donnez à la duchesse de Valentinois, an Mareschal sainct André, ou à d'autres semblables courtizans"""
Le Réveille-matin (1574); Dandelot est accusé d'être luthérien;1562; Contemporain à l'auteur; XVIe siècle;" ""Le seigneur Dandelot neveu du Connestable & Colonel de l'infanterie Françoise fut accusé au Roy Henry"""
Le Réveille-matin (1574); Guyse massacre les Huguenots à Vassy;1562; Contemporain à l'auteur; 1562;" ""le duc de Guyse commença à faire preuve de leur dessein sur les Huguenots de Vassy"""
Le Réveille-matin (1574); Valentinois reçoit les biens confisqués;1564; Contemporain à l'auteur; XVIe siècle;" ""leurs biens, qui pour ce regard estoyent confisquez & donnez à la duchesse de Valentinois"""
Le Réveille-matin (1574); Duc d'Albe confère à Bayonne;1565; Contemporain à l'auteur; 1565;" ""un parlement avec le duc d'Albe à Bayonne, où elle fut avec le Roy"""
Le Réveille-matin (1574); Jeanne d'Albret engage ses joyaux;1569; Contemporain à l'auteur; 1569;" ""Jeanne d'Albret royne de Navarre... avec ses bagues & joyaux, lesquels depuis furent engagez pour aider aux fraix"""
Le Réveille-matin (1574); Ludouic de Nassau vient en France;1569; Contemporain à l'auteur; 1569;" ""s'achemina en France, & avec luy le prince d'Orenge, le compte Ludouic son frere, le comte de Mansfeld"""
Le Réveille-matin (1574); Montesquiou tue le prince de Condé;1569; Contemporain à l'auteur; 1569;" ""le prince de Condé... peu apres par commandement du duc d'Anjou tué, à sang froid, par un nommé Montesquiou"""
Le Réveille-matin (1574); Mont-revel tue le seigneur de Mouy;1569; Contemporain à l'auteur; 1569;" ""c'estoit Mont-revel de Brie, celuy qui aux guerres passees tua en trahison le seigneur de Mouy"""
Le Réveille-matin (1574); Amiral meurt assassiné à Paris;1572; Contemporain à l'auteur; 1572;" ""environ le temps des massacres de Paris pour avoir l'avis du deffunct Seigneur Amiral, l'un des parens de la France"""
Le Réveille-matin (1574); Angolesme se pourmène dans un coche;1572; Contemporain à l'auteur; 1572;" ""Ce jour la Monsieur frere du Roy, & le cheualier d'Angoulesme, se pourmenoyent dans un coche par la ville de Paris"""
Le Réveille-matin (1574); Besme tue l'Amiral dans sa chambre;1572; Contemporain à l'auteur; 1572;" ""un nommé le Besme Alleman, serviteur domestique du duc de Guyse... estoit entré dans sa chambre, le tua"""
Le Réveille-matin (1574); Biron négocie vers la Royne de Navarre;1572; Contemporain à l'auteur; 1572;" ""Le seigneur de Biron fut envoyé plusieurs fois vers la Royne de Navarre, les Princes, & l'Amiral"""
Le Réveille-matin (1574); Briquemaut sollicite la justice du roi;1572; Contemporain à l'auteur; 1572;" ""Briquemaut le pere (ancien seruiteur du Roy)... Teligny gendre de l'Admiral... pour faire entendre à sa majesté les torts"""
Le Réveille-matin (1574); Bussy d'Amboyse tue le marquis de Renel;1572; Contemporain à l'auteur; 1572;" ""Le marquis de Renel fut chassé... fut tué par Bussy d'Amboyse son cousin"""
Le Réveille-matin (1574); Catherine veut voir le corps de Soubize;1572; Contemporain à l'auteur; 1572;" ""la Royne-mere (Catherine) voulut voir le seigneur de Soubize, pour scavoir à quoy il tenoit"""
Le Réveille-matin (1574); Cavagnes reçoit l'estat de Maistre des requestes;1572; Contemporain à l'auteur; 1572;" ""le Roy... donna un estat de Maistre des requestes de son hostel, au seigneur de Cavagnes"""
Le Réveille-matin (1574); Chailly mène l'arquebusier dans le logis;1572; Contemporain à l'auteur; 1572;" ""le seigneur de Chailly... le jour auparavant avoit mené l'arquebouzier dans le logis"""
Le Réveille-matin (1574); Genlis est défait avec ses gens;1572; Contemporain à l'auteur; 1572;" ""combien que monsieur de Genlis & ses gens qu'il leur menoit eussent esté deffaits"""
Le Réveille-matin (1574); Guerchy assiste à la blessure de l'Amiral;1572; Contemporain à l'auteur; 1572;" ""Lors qu'il fut blessé, le seigneur de Guerchy estoit à son costé droit"""
Le Réveille-matin (1574); Lignerolles meurt assassiné à Bloys;1572; Contemporain à l'auteur; 1572;" ""Lignerolles fut tué à Bloys la cour y estant... par le sang quelqu'un en avoit j parlé"""
Le Réveille-matin (1574); Maison de Valoys commet des massacres;1572; Contemporain à l'auteur; 1572;" ""vous despouillastes tout aussi tost l'opinion bonne que vous aviez de la maison de Valoys, pour en vestir une tres veritable, la recognoissans pour la plus traistresse"""
Le Réveille-matin (1574); Mandelot emprisonne les Huguenots à Lyon;1572; Contemporain à l'auteur; 1572;" ""Quelques gouverneurs moins cruels, comme Mandelot à Lion, & Carrouges à Rouen"""
Le Réveille-matin (1574); Nancé reçoit le commandement de saisir Chailly;1572; Contemporain à l'auteur; 1572;" ""Le Roy en ces entrefaites commanda à Nancé, l'un des capitaines de ses gardes, d'aller saisir Chailly"""
Le Réveille-matin (1574); Nicolas le Trucheman monte sur le toict;1572; Contemporain à l'auteur; 1572;" ""commanda à un sien valet de chambre (qu'on nommoit Nicolas le Trucheman) de monter sur le toict du logis"""
Le Réveille-matin (1574); Pardillan est tué en présence du roi;1572; Contemporain à l'auteur; 1572;" ""Entre ceux là estoyent le baron de Pardillan, le capitaine Pilles... furent tuez en sa presence"""
Le Réveille-matin (1574); Pezou Bouchier jette les Huguenots dans l'eau;1572; Contemporain à l'auteur; 1572;" ""le Roy... ayant fait venir à soy Pezou Bouchier... luy demanda, s'il y avoit encores dans la ville quelques Huguenots"""
Le Réveille-matin (1574); Pierre Ramus meurt massacré à Paris;1572; Contemporain à l'auteur; 1572;" ""autant en fut fait à Pierre Ramus, lecteur publique du Roy"""
Le Réveille-matin (1574); Pilles annonce la blessure au roi;1572; Contemporain à l'auteur; 1572;" ""priant le capitaine Pilles, qui survint là, avec le capitaine Monins, d'aller dire au Roy ce qui luy estoit advenu"""
Le Réveille-matin (1574); Pinart signe les lettres patentes;1572; Contemporain à l'auteur; 1572;" ""Ces letres estoyent signees par Pinart secretaire d'estat, le 24. d'Aoust"""
Le Réveille-matin (1574); Sarlaboux jette le corps par la fenestre;1572; Contemporain à l'auteur; 1572;" ""Le corps mort de l'Amiral sut jetté par Sarlaboux par les fenestres de sa chambre"""
Le Réveille-matin (1574); Teligny offre un coursier au roi;1572; Contemporain à l'auteur; 1572;" ""Teligny... fit aussi present au Roy d'un beau & bien adroit coursier Rabicand & vn petit cheval"""
Le Réveille-matin (1574); Thierry Baduere subit le pillage de sa maison;1572; Contemporain à l'auteur; 1572;" ""le sac & pillage de la maison d un tres riche lapidaire, nommé Thierry Baduere"""
Le Réveille-matin (1574); Villemus loge l'arquebusier du massacre;1572; Contemporain à l'auteur; 1572;" ""du logis (où logeoit ordinairement Villemus precepteur du duc de Guyse) luy fut tiree une harquebouzade"""
Le Réveille-matin (1574); Hottoman recueille l'ordre ancien de la Gaule;1573; Contemporain à l'auteur; 1573;" ""dont M. Hottoman nous a fait un fort gentil & riche recueil en son oeuvre Gaule françoise"""
Le Réveille-matin (1574); La Rochelle subit la levée du siège;1573; Contemporain à l'auteur; 1573;" ""le bruit de leur venue avancea la fabrique & publication de ce meschant, trupelu & traistre Edict de paix: & par consequent leva le siege deuant la Rochelle"""
Le Réveille-matin (1574); Monluc et Lansac jurent des articles;1573; Contemporain à l'auteur; 1573;" ""une promesse solennelle, que Monluc & Lansac vous firent de plusieurs articles, qu'ils jurerent au nom de leur Maistre"""
Le Réveille-matin (1574); Roy de Pologne jure d'entretenir les religions;1573; Contemporain à l'auteur; 1573;" ""un exemple recent qu'a donne le Roy de Poloigne, au serment par luy presté... d'entretenir dans Poloigne toutes les religions qui y sont"""
Le Réveille-matin (1574); Sancerre subit la menace du tyran;1573; Contemporain à l'auteur; 1573;" ""cause & moyen de la delivrance des povres gens de Sancerre, que le Tyran estoit resolu de faire manger l'un par l'autre"""
Le Réveille-matin (1574); Birague et Peron manient le Royaume;1520; Contemporain à l'auteur; XVIe siècle;" ""on ne parle plus que des tours de la Royne mere, de Birague, du Peron, & tels estaffiers qui manient tout ce povre Royaume"""
Le Réveille-matin (1574); Childeric est démis par les Estats en 469;469; Haut Moyen Âge; 469;" ""Childeric en est l'un, desmis en l'an 469. Eudon, l'autre desmis un peu apres"""
Le Réveille-matin (1574); Chilperic 4 est reçu par le roy de Lorraine;715; Haut Moyen Âge; VIIIe siècle;" ""On lit de Chilperic 4. roy de France... fut receu à refuge par le roy de Lorraine Loys"""
Le Réveille-matin (1574); Charlemagne est le père de Pépin;742; Haut Moyen Âge; VIIIe siècle;" ""que ceux de Lorraine se disobent descendus de Charlemagne, fils de Pepin roy de France"""
Le Réveille-matin (1574); Hugues Capet usurpe le trône;988; Haut Moyen Âge; 988;" ""que les Huguenots ne desireroyent rien mieux, que de vous voir remis au throsne que Hugues Capet usurpa sur les Roys vos predecesseurs"""
Le Réveille-matin (1574); Loys le Quint meurt en l'an 988;988; Haut Moyen Âge; 988;" ""apres la mort de Loys le Quint 34. Roy de France, en l'an 988... Hugues Capet usurpa le Royaume"""
Le Réveille-matin (1574); Vvenceslaus est privé de l'Empire par les Electeurs;1400; Moyen Âge tardif; 1400;" ""Vvenceslaus Empereur privé par eux de l'Empire l'an 1400. Munster recite la forme"""
Le Réveille-matin (1574); Jean Huz meurt brûlé à Constance;1415; Moyen Âge tardif; 1415;" ""au Concile de Constance, auquel Jean Huz fut bruslé contre le sauf-conduit de l'Empereur"""
Le Réveille-matin (1574); Charles septieme tue le duc de Bourgongne;1419; Moyen Âge tardif; 1419;" ""Charles septieme, roy de France... il le tua sur le pont d'Yonne le duc de Bourgongne"""
Le Réveille-matin (1574); Antoine Spinole tranche la teste des seigneurs de Corse;1460; Moyen Âge tardif; XVe siècle;" ""Antoine Spinole... ayauit juré & donné sa soy aux Princes, seigneurs, & grans personnages de Corse... leur fit à tous trencher la teste"""
Le Réveille-matin (1574); Zizim est reçu par le pape Innocent;1489; Moyen Âge tardif; XVe siècle;" ""receurent Zizim ou Gemes Turc dejeté de l'Empire par Bajazet son frere, voire mesmes le pape Innocent"""
Le Réveille-matin (1574); Familles des Palatins fournissent des Empereurs;; Moyen Âge tardif; XIVe-XVe siècle;" ""le sacré Empire des Romains se peut dire l'estre aux familles des Palatins, des Saxons, de ceux de Bavieres"""
